,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Mean,Std,Entropy,Energy,Shan_Energy,filename,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1
230,20,20,20,20,0.002627973726141436,0.08084275940614777,1.1659478109108925,4107933102.0,89522466731.34445,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean10_1.csv,20.0,20.0
231,0,0,0,0,0.02183231529979814,10.4597152039984,1.0604984553252537,3547855456.0,75852698470.8626,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,0.0,
232,1,1,1,1,-0.008800104693396949,8.536496586038398,1.4886355505356594,2238381378.0,45749307348.35387,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,1.0,
233,2,2,2,2,0.030950835633324337,7.602182524677775,1.3658501846382414,2505708540.0,51742802653.35414,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,2.0,
234,3,3,3,3,0.03502754558855622,7.347178457612117,1.290703636118287,2733110752.0,56956876247.71293,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,3.0,
235,4,4,4,4,0.013166188620087385,7.747300596502197,1.277842879577908,2807295892.0,58649633649.57244,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,4.0,
236,5,5,5,5,0.047146458868513416,6.314156638240068,1.1289509521752552,3228597288.0,68363833021.105675,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,5.0,
237,6,6,6,6,-0.04705519678604921,6.6238474198298825,0.9731639596160216,3916904116.0,84674495644.25479,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,6.0,
238,7,7,7,7,0.08311106137815677,6.422365920967089,0.9676482104730136,3698986462.0,79095456375.74762,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,7.0,
239,8,8,8,8,0.09266341490859996,7.3249443940637375,0.9433261342990664,3677950000.0,78384066551.05237,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,8.0,
240,9,9,9,9,0.08714464449879128,6.540303200317638,1.0331652467553432,3547056308.0,75726513434.90294,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,9.0,
241,10,10,10,10,0.05351604331984616,5.439455845942348,1.135974762501372,3204206982.0,67768811009.50538,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,10.0,
242,11,11,11,11,0.01648550614453671,6.067372773500186,1.0549275886992928,3508692510.0,74869903004.26314,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,11.0,
243,12,12,12,12,0.07565095045587493,6.496802741733976,1.2598305241549954,2816312824.0,58872233987.77013,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,12.0,
244,13,13,13,13,-0.12476989502462407,7.688690800827348,0.939970940051438,3957346692.0,85448506449.62604,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,13.0,
245,14,14,14,14,0.058597137354203625,7.957988213478888,1.3186559870408234,2695551434.0,56098480530.011536,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,14.0,
246,15,15,15,15,0.055697165884078234,7.978750993064043,1.2851830602653218,2813513084.0,58817709783.35227,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,15.0,
247,16,16,16,16,0.05675942688832278,8.153545068775538,1.3538458129596629,2567063762.0,53160985084.607666,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,16.0,
248,17,17,17,17,0.024617526534822725,7.296137812829317,1.3061502432145398,2682748392.0,55780273659.65601,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,17.0,
249,18,18,18,18,0.03384302239956556,6.887690604386807,1.3117782520682508,2688181798.0,55938438852.63679,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,18.0,
250,19,19,19,19,0.045144854182555136,3.8964506170587003,0.7950563884416922,4185096830.0,90359228282.1086,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,19.0,
251,20,20,20,20,0.004048885844167388,0.2554188601037459,0.2273729010247242,7588234582.0,172573909681.4984,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean11_1.csv,20.0,
252,0,0,0,0,0.003246786755374508,9.428663050685056,1.4758894123196131,2252349150.0,46047521139.00936,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,0.0,
253,1,1,1,1,-0.04022048063552983,10.702761235023264,1.3562046402363097,2541507142.0,52567104538.01833,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,1.0,
254,2,2,2,2,-0.016511432334060477,9.411534524198087,1.4168070389610643,2386766988.0,49061473121.04014,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,2.0,
255,3,3,3,3,-0.019819345949734127,11.132413685598252,1.6273117100461592,1922502444.0,38686215986.47195,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,3.0,
256,4,4,4,4,-0.033914442147800844,9.247964250798175,1.4427378932773585,2360748628.0,48526428640.96153,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,4.0,
257,5,5,5,5,-0.005428592788711743,10.917440136006052,1.6432867930777804,1879628040.0,37729866741.71879,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,5.0,
258,6,6,6,6,-0.01616162148215089,8.73881208459872,1.4130927509828872,2406944454.0,49526916502.915985,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,6.0,
259,7,7,7,7,-0.1748521777542648,18.33023603358518,0.962489480355646,4120167894.0,89635299059.49492,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,7.0,
260,8,8,8,8,-0.026522527982777832,9.768996832287476,1.425285551240326,2375073612.0,48802840137.55665,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,8.0,
261,9,9,9,9,-0.03346527659341316,11.271493361957063,1.4528515242197455,2316422792.0,47494563694.26137,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,9.0,
262,10,10,10,10,-0.06491086029842638,7.5176560785947695,1.3683281772409577,2531732010.0,52364512226.577095,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,10.0,
263,11,11,11,11,0.0013444324203546122,9.866957688997386,1.3570407557718378,2557587132.0,52953484608.42701,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,11.0,
264,12,12,12,12,-0.08472430689895827,11.127575389695528,1.2434601726005856,2847071860.0,59532138863.65572,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,12.0,
265,13,13,13,13,-0.08249287471460151,11.888129218174708,1.4568162283423531,2310942380.0,47383729637.67994,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,13.0,
266,14,14,14,14,0.04505934861431461,13.262073066391695,1.4400206038502663,2431542208.0,50204117481.316414,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,14.0,
267,15,15,15,15,-0.04918882753181005,15.810052623288248,1.1461491679034652,3136871660.0,66098099061.9809,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,15.0,
268,16,16,16,16,-0.02598263581962407,9.757191893847905,1.4933096547403475,2210734392.0,45110321306.043884,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,16.0,
269,17,17,17,17,-0.009846755415571723,11.312119565392438,1.4564306353393106,2303142860.0,47188740114.878136,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,17.0,
270,18,18,18,18,-0.02636354439317448,11.611277497666538,1.3475269375086183,2584926522.0,53570894318.742035,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,18.0,
271,19,19,19,19,-0.002672990711198489,5.346138699159695,1.5938159375625376,1979600662.0,39948021074.939766,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,19.0,
272,20,20,20,20,-0.0013231742817805398,0.13613470697393434,0.7070484809013117,5215245318.0,115641605024.36275,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean12_1.csv,20.0,
273,0,0,0,0,-0.022223956874392745,7.481317034683218,1.6091087826244461,1961986714.0,39575890886.490204,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,0.0,
274,1,1,1,1,0.02797454829678004,7.424276227846904,1.5258544893753447,2104430216.0,42702363286.22048,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,1.0,
275,2,2,2,2,-0.02536899867160426,6.429690835948961,1.5687635752922306,2017447602.0,40770073722.46258,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,2.0,
276,3,3,3,3,0.08316427739533415,8.155657384022994,1.3643056399455369,2468924374.0,50901528577.860634,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,3.0,
277,4,4,4,4,0.010486548571491007,8.500134256965088,1.4020027269998518,2377545178.0,48810214404.07953,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,4.0,
278,5,5,5,5,-0.006759696616974829,9.272909019169497,1.6006300722801503,1968262616.0,39697405095.0791,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,5.0,
279,6,6,6,6,0.015361878333419326,8.812301191881721,0.9362705463634818,3851046652.0,82704829166.07045,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,6.0,
280,7,7,7,7,0.00631458847508021,9.790820351818633,1.6660006887654646,1836466342.0,36777944318.61688,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,7.0,
281,8,8,8,8,-0.006735893852280878,7.1165356962477375,1.654094646726627,1871558518.0,37571581224.423584,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,8.0,
282,9,9,9,9,-0.009869587214782328,8.389393534071441,1.589138342069694,1982979800.0,40014108208.999504,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,9.0,
283,10,10,10,10,-0.006383730020431076,4.896689218323983,1.3235557109500111,2614332414.0,54208009411.02532,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,10.0,
284,11,11,11,11,6.351346707941447e-05,5.962945769298442,1.6225985396796299,1915721734.0,38521599845.5703,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,11.0,
285,12,12,12,12,0.0015082948809148938,6.669450104833333,1.4729644247038969,2223680228.0,45366809497.55203,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,12.0,
286,13,13,13,13,-0.009232968034920486,6.189180109377871,1.3734749567130369,2467034292.0,50853971487.98429,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,13.0,
287,14,14,14,14,0.002018511081101904,5.455739787643132,1.2151468918943644,2905598302.0,60813584469.76705,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,14.0,
288,15,15,15,15,0.01413783462853938,6.398611504218335,1.2104186971005335,2943581684.0,61765181935.33506,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,15.0,
289,16,16,16,16,-0.002338427851564807,8.506103935451774,1.6154385123715975,1924403640.0,38710081834.512634,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,16.0,
290,17,17,17,17,-0.011832841802300645,7.3873232540794564,1.6985977012052416,1778901674.0,35517416598.976204,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,17.0,
291,18,18,18,18,-0.008267109327665313,6.417382694318312,1.3021011612013222,2634493658.0,54638004548.98911,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,18.0,
292,19,19,19,19,0.0005118717192105696,4.4894896305640115,1.313122113522838,2658710120.0,55213421587.495285,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,19.0,
293,20,20,20,20,8.79512197575434e-06,0.022273436613618008,1.55990214883663,2041175956.0,41301307953.414604,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean13_1.csv,20.0,
294,0,0,0,0,-0.11964612467292288,16.85684722827635,1.4569555110366197,2305403420.0,47249019290.50187,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
295,1,1,1,1,-0.12847186619819534,13.9173391898304,1.321069629791582,2744052334.0,57318962896.738464,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
296,2,2,2,2,-0.031238577518520726,12.59615943724203,1.4809624333544769,2243489030.0,45852104969.434235,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
297,3,3,3,3,-0.008259760844985418,11.417324826965938,1.4690211583295962,2278127498.0,46638704860.60566,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
298,4,4,4,4,-0.2686440272599044,13.583766233050456,0.7010624049321933,5381284304.0,119741573487.06544,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
299,5,5,5,5,0.2025917366502756,11.784386104538937,1.0810851539817856,3370438920.0,71557629667.39134,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
300,6,6,6,6,-0.10175875628135736,11.350665801259794,0.786376710953393,4596653684.0,100535542478.77193,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
301,7,7,7,7,0.0049252257227658715,13.888208423131385,1.3946783653873656,2454686254.0,50605013423.95949,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
302,8,8,8,8,-0.013185708132935358,11.046009058163397,1.523167463214648,2148539484.0,43722673421.338295,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
303,9,9,9,9,0.00613507074810889,10.833594914556661,1.5182708710194208,2148408120.0,43705259991.37988,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
304,10,10,10,10,-0.4853845735038541,21.394643309796468,0.3903992159241143,6636392154.0,149625731424.83694,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
305,11,11,11,11,0.09223918724819664,9.913336735435632,1.2710888308096306,2755192688.0,57413238799.589226,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
306,12,12,12,12,-0.03633679604405656,11.231717757559085,1.2610703093185935,2788231824.0,58217101244.93164,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
307,13,13,13,13,-0.02907926393471841,11.139455251061735,1.5615183550138658,2062384516.0,41803303447.778465,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
308,14,14,14,14,0.0161836280956839,10.532925512860084,1.486635175008929,2227503282.0,45496051646.1082,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
309,15,15,15,15,-0.026177791513352863,10.040929518573668,1.5104681556382156,2171573728.0,44238292872.75203,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
310,16,16,16,16,-0.025894682136357004,12.842639943804162,1.54750273057522,2101752904.0,42681820703.93773,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
311,17,17,17,17,0.010798647614061352,11.013476454096878,1.5644559270881335,2048941158.0,41483832768.527664,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
312,18,18,18,18,0.058756352004554376,11.345338901721773,1.3387835988636694,2564646678.0,53067079737.48024,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
313,19,19,19,19,0.029169728243469244,3.0401765432770858,0.9926486006677632,3594929336.0,76630869671.01431,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
314,20,20,20,20,0.0005670400473063059,0.10072951187136096,1.524241544442943,2507207556.0,52303094430.642654,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean14_1.csv,,
315,0,0,0,0,0.1051091459195224,10.760843359844083,1.2556430548893045,2826665350.0,59122640726.0955,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
316,1,1,1,1,0.018894577939986338,18.084993150519093,1.5444735490085229,2092079676.0,42452283553.415504,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
317,2,2,2,2,0.14638867482136067,13.41694024362452,1.2169499372437902,2967777626.0,62422681483.694214,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
318,3,3,3,3,0.00969647610403998,13.209292897707346,1.3693619124952123,2501511342.0,51660760148.645424,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
319,4,4,4,4,-0.054732251790866236,16.38234521685076,1.4532409409738798,2344908876.0,48186013058.82412,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
320,5,5,5,5,-0.0020329623078186986,12.693597522056232,1.415054080333212,2512842304.0,52019775539.9169,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
321,6,6,6,6,0.1447687505849488,11.448999665469673,1.1666289426480367,3109265980.0,65652611436.165886,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
322,7,7,7,7,0.02516924410085409,11.878147134766044,1.3759709420456327,2497738796.0,51581839729.539185,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
323,8,8,8,8,0.06830561276058697,14.481227038643803,1.4519286168689594,2312189274.0,47395315175.72553,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
324,9,9,9,9,-0.008468437620206678,16.052547558828635,1.529637572572515,2128035410.0,43265132339.89519,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
325,10,10,10,10,0.1174840269936634,12.629975543281793,1.3303014243275728,2611895592.0,54211293233.261055,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
326,11,11,11,11,0.03462984948701503,10.969950215597366,1.5717732409096703,2032330996.0,41125632748.4976,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
327,12,12,12,12,0.03907906569063488,20.26635698867119,1.5632569657808515,2080316416.0,42237689893.91767,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
328,13,13,13,13,0.05251881553341182,18.753280004598484,1.6091294916511785,1980838688.0,40007037348.37741,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
329,14,14,14,14,0.03441628745201355,20.88379823120506,1.667265580699149,1846370486.0,37021166681.99163,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
330,15,15,15,15,0.0280985881599668,17.154380729569493,1.63640837509999,1911657958.0,38465800930.30949,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
331,16,16,16,16,-0.0014394387309918015,13.056158388321512,1.4125198701519923,2408771676.0,49577005424.70685,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
332,17,17,17,17,-0.055185715772334255,14.381882133432764,1.297901217910182,2718146724.0,56662122226.59895,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
333,18,18,18,18,0.06715785363679001,19.42336529527586,1.5176806460308403,2192910058.0,44760170503.29061,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
334,19,19,19,19,0.01972529020406999,8.856745844281129,1.2286576325674472,3079652698.0,65069968504.91457,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
335,20,20,20,20,0.00014783386973087737,0.10663763180917143,1.3853997975007075,3198525692.0,68627793059.725914,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean15_1.csv,,
336,0,0,0,0,-0.02513112826319092,10.289177290140751,1.5089964308995594,2212510084.0,45196219338.223434,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
337,1,1,1,1,-0.027293504751024027,11.183614882520523,1.4402517988529149,2388154510.0,49164154250.28803,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
338,2,2,2,2,0.0009324871005326588,8.67461554326982,1.577763514284946,2019872652.0,40849284729.266716,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
339,3,3,3,3,-0.038263106258227736,9.034318765686448,1.514159877392818,2165823246.0,44115933743.80045,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
340,4,4,4,4,-0.002685865511984057,9.238155910222368,1.0916736475887479,3312306276.0,70091699159.59224,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
341,5,5,5,5,-0.04391783566029865,9.528382899410916,1.4437698641269814,2389707460.0,49182368401.587296,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
342,6,6,6,6,-0.038306414553600086,8.705016600589461,1.5695496963364461,2036502476.0,41223846697.151,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
343,7,7,7,7,-0.02230763237455664,7.836041929231043,1.6355642514145037,1900422570.0,38196133249.22823,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
344,8,8,8,8,0.016642545593394557,9.183491698878576,1.6438903425565357,1883463582.0,37816206716.86777,C:/Users/User/Dinesh Sir/eeg-during-mental-arithmetic-tasks-1.0.0/std_mead_1_all_csv\std_mean16_1.csv,,
